#Datasets	 AA_0001	 AA_0003	 AA_0004	 AA_0006	 AA_0008	 AA_0009	 AA_0010	 AA_0012	 AA_0013	 AA_0014	 AA_0015	 AA_0016	 AA_0017	 AA_0018	 AA_0019	 AA_0021	 AA_0023	 AA_0025	 AA_0026	 AA_0027	 AA_0030	 AA_0032	 AA_0033	 AA_0034	 AA_0035	 AA_0036	 AA_0037	 AA_0038	 AA_0039	 AA_0040	 AA_0041	 AA_0042	 AA_0043	 AA_0044	 AA_0045	 AA_0046	 AA_0047	 AA_0048	 AA_0049	 AA_0050	 AA_0052	 AA_0053	 AA_0054	 AA_0055	 AA_0057	 AA_0058	 AA_0060	 AA_0061	 AA_0062	 AA_0065	 AA_0071	 AA_0080	 AA_0092	 AA_0093	 AA_0096	 AA_0097	 AA_0098	 AA_0099	 AA_0100	 AA_0102	 AA_0103	 AA_0104	 AA_0105	 AA_0106	 AA_0109	 AA_0111	 AA_0112	 AA_0113	 AA_0115	 AA_0116	 AA_0117	 AA_0118	 AA_0119	 AA_0120	 AA_0121	 AA_0123	 AA_0125	 AA_0126	 AA_0127	 AA_0128	 AA_0129	 AA_0130	 AA_0131	 AA_0132	 AA_0133	 AA_0134	 AA_0135	 AA_0136	 AA_0137	 AA_0138	 AA_0139	 AA_0141	 AA_0142	 AA_0143	 AA_0151	 AA_0152	 AA_0153
"Rs-D84"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.087447	0	0
"CAG-521"	0	0	0	0.088121	0	0	0	0	0	0	0	0	0.098156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.077389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.091265	0	0	0	0	0.13258	0	0	0	0	0	0.087761	0	0	0	0	0.233131	0	0	0	0	0	0	0	0	0	0	0	0.140906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Comamonas"	0	0	0.041475	0	0	0	0	0	0	0.781419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.025826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Duodenibacillus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.487033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.944599	0	0	0	0	0	0	1.042872	0	0	0	0	0	0	0	0.649023	0.385725	0	0	0.929468	1.598308	0	0	0	0	0	0	0	0	0	0	0.272649	0	0.589367	0	0.399439	0	0	0	0	0	0	0	0.945762	0	0	0	0	0	0	0	0	0	0	0	0	0	0.26263	0	0	0	0	0	0.343012
"Mesosutterella"	0.447044	1.215289	0	0.904462	0.907874	0	0	0	0	0	1.211616	0	0.665644	0	1.495739	0	0	0	0	0	0.836032	0	0	0.101431	0	1.433538	0	0	0.038244	0	1.452087	0	0	0	1.007086	1.218757	0	0	0.90157	0	0.138221	0.230817	0	1.134684	0	0	1.153451	0	1.257281	0	1.16185	1.225875	1.087594	0	0	1.032806	1.282476	0	1.422659	0.320526	0.884244	0	0.150839	0	0	0	0	0.200201	1.249507	0	1.653545	1.024588	1.301529	0	0	0	0	0.078665	0	0	0	0	1.017577	0.048091	1.143651	0	0.299877	0	0	0	0.911237	0	0	0	0	0	0
"Oxalobacter"	0	0.034007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.038099	0	0	0	0	0	0	0	0	0	0.190762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.095429	0.438402	0	0	0	0	0	0	0.676096	0	0	0	0.06505	0	0	0	0	0.34564	0.404202	0	0.551774	0	0.11566	0	0.037378	0	0	0	0	0	0	0	0	0	0
"Parasutterella"	0.328843	0.836741	0	0	0.328015	0.20191	1.067945	0	0	0	0	0.140757	0	0.073781	1.059608	0	0	0	1.513628	0	0.162514	0	0	0.065206	0	0.383964	0	0	0	0	1.023922	0	1.310949	0	0	0.577868	0.175048	0	0.276023	0.070391	0	0	0.6116	0	0	2.070642	0.687861	0	0	0	0	0	0	0	0	0	0.89224	0	0	0.034046	0	0	0.780873	0.974419	0	0	0	0	0	0	0	0.958646	0	0	0.033792	0	0	0	0	0	1.026712	0	0.591633	0	0	0	0.963344	0.507472	0	0	0.06728	0.81618	0.224626	0	0	0.164827	0
"Sutterella"	0	0	1.046345	0.518934	0	0.745097	0	1.309963	1.161925	2.008977	0	1.113184	0	2.099403	0	1.12967	0.583614	0	0	0.094236	0	0.628873	0.748097	0.641913	0.982059	1.390631	1.685215	0.98079	1.005072	1.66003	0	0	0	0	0	0	2.179282	2.208532	0	1.475728	0.818456	2.650958	0	0	1.884125	0	0	0	0.144823	0.873047	0	0	0	2.349398	1.013958	0	0	2.579093	1.454274	1.517102	0.672586	0	1.231338	0	0.396711	1.520789	0	1.686542	1.077479	1.380866	0	0	0	1.068168	0.994331	1.84179	0	1.109959	2.337267	0.96729	1.474766	2.599639	0	1.559516	0	1.069855	0	1.283141	0.950453	0.907348	0	1.843606	1.877322	0	0.108405	1.635588	0.427146
"Turicimonas"	0	0	0	0	0	0	0	0	0	0	0.222353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.145652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Aeromonas"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.145404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Citrobacter"	0	0	0	0	0	0.276012	3.731925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.064432	0	0	0	0	0	0	0	0	0.057863	0	0	0	0	0	3.457653	0.034941	0	0	0	0	0	0	0	0	0	0	0	0	0.129333	0.156111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Cronobacter"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.262898	0	0	0	0	0.04955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Enterobacter"	0	0	0	0	0	0.12237	0.057369	0	0	0	0	0	0	0	0	0	0	4.294755	0	0.134906	0	0	0	0	1.734428	0	0	0	0	3.708443	0	0	0	0	0.334868	0	0	0	0.071156	0.057969	0	0	0.764845	0	3.068501	0.072921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.45117	0	0	0	0	0	1.979217	0	0.235746	0.040702	0.039319	0	0	0	0	0	0	0	0	0	0	0	0	0.107888	0	0	0	0	0	0	0	0.472646	0	0
"Escherichia"	0.183364	0.729352	0	1.381171	0.860525	1.955879	0.116209	0.078229	0	0	0	0.313686	0	0	3.068028	0	0.199733	0.167309	1.496493	0.835226	0.619156	0	2.232841	2.084405	0.093142	3.267542	0.332704	0.512146	2.092671	0.125285	1.244318	2.34463	0.606249	0	0.377037	0.111087	3.665156	2.642086	0.752221	1.043444	0	0.649859	1.975619	2.6427	1.925215	0.609191	0.807416	0.531059	0.502054	0.563089	0.026291	0	0.978834	0.166624	0	0	0	2.021529	0.827729	1.386732	1.802413	2.516843	0.651583	0.063625	0	2.615176	0.576998	0	0	0.641988	0.851793	2.414336	1.813621	1.193406	1.116828	1.125006	0.066559	2.318465	0	0	0.594864	0	1.058999	0.054274	2.387426	1.585173	1.442467	0.511854	0.415223	1.964494	0	0	0.036392	0.663364	0.934451	0.158487	2.007103
"Hafnia"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.134096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Klebsiella"	0	0	0	0	0.350661	1.452803	3.948162	0.347601	0	0.892278	2.425291	0.628981	0	0.041586	0.892407	0	0	1.354477	0	0	0	0.222639	2.133604	0.636841	0.162772	0	0	0.870055	0.685033	1.795159	0.044768	0.029435	0	0	0.869004	0	0	0	0.062555	1.774682	0	0.695198	0	0	1.841825	4.668439	0	0	1.286246	0.811916	0	0	0	0.56524	0	0	0.316357	0.472528	0.640915	0.178531	0	0	0	0.46542	0	1.12821	0	0.136067	0	0.711512	0	0.413792	0.793223	0.270865	1.888976	0.634373	0.058046	0.616355	0.804323	0	0.046712	0	0.197732	0	0	0.1587	0.870747	0.80021	0	0.300452	1.129603	0	0.761721	0.034914	2.404423	0.042565	0.03236
"Klebsiella_A"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.872025	0	0	0	0	1.113249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.029005	0.031903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.035678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Klebsiella_B"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.072486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.068091	0	0	0	0	0	0	0	0	0	0	0	0	0	0.688812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Kluyvera"	0	0	0	0	0.065878	0	0.20594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.092174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.110141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Plesiomonas"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.977015	0	0	0	0	0	0	0	0	0	0	0	0	0	0.976893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Raoultella"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.64928	0	0	0	0	0.042955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.034941	0	0	0	0	0	0	0	0	0	0	0.045464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Salmonella"	0	0	0	0	0	0.050308	0.08826	0	0	0	0	0	0	0	0	0	0	0.033462	0	0	0	0	0	0	0.049736	0.045107	0	0	0	0.074276	0	0	0	0	0	0	0	0	0	0.03561	0	0	0	0	0.101518	0.089632	0	0	0	0	0	0	0	0	0	0	0	0	0.048859	0.031554	0	0.025024	0	0	0	0.042278	0	0	0	0	0	0	0.038809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.039278	0	0	0
"Aggregatibacter"	0	0	0	0	0	0	0	0	0	0.034249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.027405	0	0	0	0	0	0	0	0	0	0	0	0	0.041091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Haemophilus"	0	0	0	0	0	0	0.051485	0	0	0.091932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.082214	0	0	0	0	0	0	0	0.048032	0	0	0	0	0.064053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07187	0	0	0	0	0	0.06982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Haemophilus_A"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.120742	0	0	0	0	0	0.031419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Haemophilus_D"	0	0	0	0	0	0	0.466307	0.140959	0	0.503821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.671924	0	0	0	0	0	0	0	0.16811	0	0	0	0	0.607899	0	0	0	0.059002	0	0	0	0	0	0	0	0	0	0	0.611989	0	0	0	0	0	0	0	0	0	0	0	0	0	0.412122	0	0.507882	0	0	0	0	0	0.286263	0	0	0	0.038307	0	0	0	0.062487	0	0	0	0	0	0	0
"Succinatimonas"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.865513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.175643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Succinivibrio"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.676537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Pseudomonas"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.050966
"Pyramidobacter"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.480103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.029347	0	0	0	0	0	0	0	0	0	0	0	0
"An23"	0	0	0	0.050792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.044889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Cloacibacillus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.211337	0	0.601417	0	0.080153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.556846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.092387	0	0	0.095857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.042985	0	0	0	0	0	0	0	0	0	0	0	0	0.355011	0.131865
"UBA11452"	0	0	2.035218	0.094852	0.042546	0	0	0	0	0	0	0	0	0	0	0	2.275574	0	0	0	0	0	0	0.103604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.141009	0	0	0	0	0	0	0	0	0	0.055724	0	0	0	0	0	0	2.256832	0	0	0	0	0	0	0.275614	0	0	0	0.075884	0	0
"Victivallis"	0	0	1.265568	0.190928	0	0	0	0	0	0	0	0	0	0	0	0.183736	0.093517	0	0	0	1.658903	0.181933	0	0.113748	0	0	0.066902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.455593	0	0	0	0	0	0	0	0	0	0	0	0	0	0.045464	0	0	0	0	0	0	0.118534	0.567657	0	1.332723	0	0	0	0	0	0	0	0	0	0.294099	0.168568	0	0	0	0	0.105509	0.403276	0	0	0	0	0.299217	0	0	0	0	0	0	1.023375	0
"CAG-312"	0	0.056379	0.365569	0	0.38703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.61713	0	0	0.105053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.249235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.211028	0	0
"Akkermansia"	0	0	0.553982	0.680489	0	0	0	0	1.668405	0	0.0525	0	0	0	0	0	0	0	0	0.030751	0	0	1.299247	0.680312	0	0.046208	0.752199	0	0	0	0	0	0	0	1.118709	1.156804	0	0	0	0	0.820786	0	0.042798	0	0	0	0	0	0	0	0.532894	0	0	0	1.261379	0	1.386666	0	0	0.081377	0.036874	0	0	0	0.077178	0	0	0	0	0	0	0	0.048275	0	0	0	0	0	0	0	1.510992	0	1.198896	0.998228	0	0	0	0	0.057603	0	0	0	0	0	1.160656	1.210842	0
"Chlamydia"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.054925	0	0
