#Datasets	 AA_0001	 AA_0003	 AA_0004	 AA_0006	 AA_0008	 AA_0009	 AA_0010	 AA_0012	 AA_0013	 AA_0014	 AA_0015	 AA_0016	 AA_0017	 AA_0018	 AA_0019	 AA_0021	 AA_0023	 AA_0025	 AA_0026	 AA_0027	 AA_0030	 AA_0032	 AA_0033	 AA_0034	 AA_0035	 AA_0036	 AA_0037	 AA_0038	 AA_0039	 AA_0040	 AA_0041	 AA_0042	 AA_0043	 AA_0044	 AA_0045	 AA_0046	 AA_0047	 AA_0048	 AA_0049	 AA_0050	 AA_0052	 AA_0053	 AA_0054	 AA_0055	 AA_0057	 AA_0058	 AA_0060	 AA_0061	 AA_0062	 AA_0065	 AA_0071	 AA_0080	 AA_0092	 AA_0093	 AA_0096	 AA_0097	 AA_0098	 AA_0099	 AA_0100	 AA_0102	 AA_0103	 AA_0104	 AA_0105	 AA_0106	 AA_0109	 AA_0111	 AA_0112	 AA_0113	 AA_0115	 AA_0116	 AA_0117	 AA_0118	 AA_0119	 AA_0120	 AA_0121	 AA_0123	 AA_0125	 AA_0126	 AA_0127	 AA_0128	 AA_0129	 AA_0130	 AA_0131	 AA_0132	 AA_0133	 AA_0134	 AA_0135	 AA_0136	 AA_0137	 AA_0138	 AA_0139	 AA_0141	 AA_0142	 AA_0143	 AA_0151	 AA_0152	 AA_0153
"Limosilactobacillus oris"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.279981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Limosilactobacillus pontis"	0	0	0	0.211992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Limosilactobacillus vaginalis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.113118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Pediococcus acidilactici"	0	0	0	0.175039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Weissella cibaria"	0	0	0	0.239869	0	0	0	0	0	0	0	0.13536	0	0	0	0.065895	0	0	0	0	0	0	0	0	0	0	0	0	0	0.076741	0.102622	0	0	0	0	0	0	0	0.155806	0.772951	0	0	0	0	0	0	0	0	0.056669	0	0	0	0	0	0	0	0	0	0.035914	0	0	0	0	0.038466	0	0	0	0	0	0	0	0	0	0.224205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Weissella confusa"	0	0	0	0	0	0.527372	0	0	0	0.08242	0	0	0	0	0.066971	0	0.201131	0	0	0	0	0	0	0	0	0	0	0	0	0.602558	0	0	0	0	0	0	0	0	0	0.544319	0	0	0	0	0	0	0	0	0.763904	0	0	0	0	0	0	0	0	0	0	0.160293	0	0	0	0.062279	0	1.140759	0	0	0	0	0	0	0	0.517217	0	0	0	0	0	0	0	0	0.05015	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Weissella confusa_B"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.039497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.086589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Weissella viridescens"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Lactococcus garvieae"	0	0	0	0.077795	0	0.1626	0	0	0	0	0	0.231449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.275699	0	0	0	0	0.213103	0	0	0	0	0.20313	0	0	0	0	1.727957	0	0	0	0.167741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.160641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Lactococcus garvieae_B"	0	0	0	0	0	0	0	0	0	0	0	0.396053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.035239	0	0	0	0.064603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Lactococcus lactis"	0	0	0	0	0	0	0	0	0	0	0	0.032587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.269325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.041748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Lactococcus lactis_E"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.036949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.049083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Lactococcus petauri"	0	0	0	0.145218	0	0.215841	0	0	0	0	0	0.599928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.711511	0	0	0	0	0.829796	0	0	0	0	0.603236	0	0	0	0	0.088097	0	0	0	0.234611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.198182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Streptococcus anginosus"	0	0	0	0	0	0	0	0	0	0	0	0.522222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.447969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.268013	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Streptococcus anginosus_C"	0	0	0	0	0	0	0	0	0	0	0	0.091075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4076	0	0	0	0	0	0	0	0.109783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Streptococcus australis"	0	0	0	0	0	0	0.06054	0.053928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.119188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Streptococcus constellatus"	0	0	0	0	0	0	0	0	0	0	0	0.05264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.119806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Streptococcus cristatus"	0	0	0	0	0	0	0	0	0	0	0	0.05264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.119806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Streptococcus cristatus_B"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.050787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Streptococcus cristatus_C"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.078134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Streptococcus gallolyticus"	0	0.042703	0	0	0	0.230231	0	0	0	0	0	0	0	0	0.953535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.332544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.487118	0	0	0	0	0	0.07506	0	0	0	0	0	0	0	0	0	0	0	0	0	1.243635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Streptococcus gordonii"	0	0	0	0	0	0	0	0.52052	0	1.218086	0	0.702701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.047729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.148572	0	0	0	0	0	0	0	0.126792	0	0.105047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Streptococcus gordonii_A"	0	0	0	0	0	0	0	0.038297	0	0	0	0.050969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.078134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Streptococcus halitosis"	0	0	0	0	0	0	0	0	0	0	0	0.039271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Streptococcus infantarius"	0	0	0	0.11021	0	0.392112	0	0.448616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.703501	0.087496	0	0	0.510658	0	0	0.100769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.582562	0	0	0	0	0	0	0	0	0.045505	0	0	0.064338	0	0	0	0	0	0	0	0	0	0	0	0.609051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.084589	0	0	0	0
"Streptococcus lutetiensis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.043581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.706839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.043929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Streptococcus macedonicus"	0	0	0	0	0	0.314409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Streptococcus mitis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.125015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Streptococcus mutans"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.415917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Streptococcus oralis"	0	0	0	0	0	0	0	0	0	0.086253	0	0.0376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Streptococcus oralis_S"	0	0	0	0	0	0	0	0	0	0.074753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Streptococcus oralis_T"	0	0	0	0	0	0	0	0	0	0	0	0.055982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Streptococcus parasanguinis"	0	0	0	0	0	0	0	0.292304	0	0.101587	0	0.182986	0	0	0.052088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.302497	0	0	0	0	0.190038	0	0	0	0.071403	0	0	0	0	0	0	0	0	0.062695	0	0	0	0	0	0	0	0.543032	0	0	0	0	0	0	0	0.069581	0	0.079796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Streptococcus parasanguinis_B"	0	0	0	0	0	0	0	0.201643	0	0.642107	0	0.428639	0	0.063016	0.075475	0	0	0	0	0	0	0	0	0	0	0	0	0.050419	0	0.095689	0	0.047729	0	0	0.073064	0	0	0.066791	0.034261	0.437038	0	0	0	0	0.466913	0	0	0	0.579162	0	0	0	0	0	0	0	0	0.056628	0	0	0	0	0	0	0	0.666745	0	0	0	0	0	0	0	0.432947	0	0.319182	0	0	0	0	0	0	0	0	0	0	0	0.041129	0	0	0.04928	0.03251	0.06212	0	0	0	0
"Streptococcus parasanguinis_C"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.089854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Streptococcus parasanguinis_D"	0	0	0	0	0	0	0	0	0	0.104462	0	0.035929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.069469	0	0	0	0	0.059151	0	0	0	0.062336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.102877	0	0	0	0	0	0	0	0.075766	0	0.074745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Streptococcus pasteurianus"	0.064525	0.35091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.362336	0	0.393179	0	1.378842	0	0	0	0	0	0	0	0	0	0	0	0	1.644894	0.039539	0	0	0	0	0	0.85829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.254108	0	0	0	0	0	0	0	0	1.250986	0	0	0	0	0	0	1.217406	0	0	0	0	0	0	0	0	0
"Streptococcus pneumoniae"	0	0	0	0	0	0	0	0	0	0	0	0.041778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.127619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Streptococcus pseudopneumoniae_O"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.057298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Streptococcus rubneri"	0	0	0	0	0	0	0.211115	0.078938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Streptococcus salivarius"	0	0.03342	0	0.320257	0.048288	0.480607	0.189382	0.787814	0.087255	1.292839	0.138397	1.095412	0.394467	0.971853	0.639942	0	0.387072	0.107171	0	0.719708	0	0.040012	0	0	0.065255	0.289949	0	0.889017	0	1.005211	0	0.54093	0	0.349427	0.40446	0	0	0.393971	0.463341	1.391136	0.318055	0.298226	0	0.361272	1.846258	0	0.06171	0	1.720484	0	0.035375	0.072884	0.93117	0.696873	0	0.388301	0.033392	0	0.212492	0.465026	0.448813	0.120486	0.556467	0.11082	0.047957	1.435064	0	0.187503	0.649476	0	0	0.724903	0.032895	0.729052	0	1.397937	0.045383	0	0	0.386761	0	0.106928	0.090434	0	0	0.389443	0	0.91214	0	0.128396	0.721112	1.219116	0.26434	0.176776	0	0	0.036633
"Streptococcus sanguinis"	0	0	0	0	0	0	0	0	0	0.078586	0	0.071022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.042974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.034023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Streptococcus sobrinus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.245381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Streptococcus sp000314795"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.259588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Streptococcus sp000411475"	0	0	0	0	0	0	0	0	0	0	0	0.064338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.088552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Streptococcus sp000479315"	0	0	0	0	0	0	0.06054	0.079719	0	0.08242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.118301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.071339	0	0	0	0.22164	0	0	0	0	0	0	0	0	0	0	0	0.336353	0	0	0	0	0	0.058325	0	0	0	0	0.036818	0	0	0	0.049904	0	0	0	0	0	0
"Streptococcus sp001556435"	0	0	0	0.04927	0	0.092812	0.051226	0.082064	0	0.09967	0	0.085227	0.054025	0.07842	0.087168	0	0	0.02717	0	0.071659	0	0	0	0	0	0.03119	0	0.043216	0	0.048318	0	0.068942	0	0.056642	0.038272	0	0	0.063887	0.059549	0.072986	0.063287	0.048984	0	0.057948	0.066702	0	0	0	0.092938	0	0	0	0.031551	0.054319	0	0.040972	0	0	0.044893	0.066055	0.062787	0.026105	0.046104	0	0	0.223985	0	0.037319	0.045577	0	0	0.079191	0	0.105917	0	0.088886	0	0	0	0	0	0	0	0	0	0.062235	0	0.063064	0	0.032324	0	0.046264	0.060798	0.041324	0	0	0
"Streptococcus sp001587175"	0	0	0	0	0	0	0.14747	0.069559	0	0.036418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.041603	0.045726	0	0	0	0	0.039014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.052204	0	0	0	0	0	0	0	0	0	0	0	0.43433	0	0	0	0	0	0.088702	0	0	0	0	0.051186	0	0	0	0	0	0	0	0	0	0
"Streptococcus sp004166885"	0	0	0	0	0	0	0.083825	0.112545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.033445	0.036933	0	0	0	0	0.036497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.439381	0	0	0	0	0	0.040098	0	0	0	0.031118	0.140985	0	0	0	0	0	0	0	0	0	0
"Streptococcus suis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Streptococcus thermophilus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.967218	0	0	0	0	0	0	0	0	0	0	0.513917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.612348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.273464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Streptococcus vestibularis"	0	0	0	0	0	0	0	0	0	0.045043	0	0	0	0	0.058466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.072004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14585	0	0	0	0	0	0	0	0.055665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CAG-313 sp000433035"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.096616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.070554	0	0	0	0	0	0	0	0	0	0	0	0	0	0.089203	0	0	0	0	0	0
"CAG-313 sp003539625"	0	0	0	0.388328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.173535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.201192	0	0
"CAG-1000 sp000434555"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.058904	0	0
"CAG-460 sp000437315"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.38364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.379894	0	0	0	0.485767	0	0
"CAG-460 sp000438075"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.061199	0	0
"CAG-533 sp003150195"	0	0	0	0	0	0	0	0.078156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.047069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.029371	0.038023	0	0	0	0	0	0	0	0	0	0.04396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.050528	0	0	0	0.068084	0	0
"CAG-582 sp000435515"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.497168	0	0	0	0.29452	0	0
